公司代號,_公司代號,公司名稱,統一編號,_統一編號,市場別
2243,_2243,宏旭控股股份有限公司,55996613,_	55996613,上市
2245,_2245,詠勝昌股份有限公司,16696080,_	16696080,興櫃
2246,_2246,凱勝綠能科技股份有限公司,53823551,_	53823551,公開發行
2247,_2247,汎德永業汽車股份有限公司,20838245,_	20838245,上市
2248,_2248,華勝汽車電子股份有限公司,73676873,_	73676873,興櫃
2249,_2249,湧盛電機股份有限公司,70849653,_	70849653,興櫃
2250,_2250,第一化成控股(開曼)股份有限公司,91165085,_	91165085,上市
2252,_2252,為昇科科技股份有限公司,45127518,_	45127518,興櫃
2254,_2254,巨鎧精密工業股份有限公司,54297090,_	54297090,興櫃
2255,_2255,凱銳光電股份有限公司,27420770,_	27420770,興櫃
2256,_2256,歐特明電子股份有限公司,54101167,_	54101167,興櫃
2301,_2301,光寶科技股份有限公司,23357403,_	23357403,上市
2302,_2302,麗正國際科技股份有限公司,4982433,_	04982433,上市
2303,_2303,聯華電子股份有限公司,47217677,_	47217677,上市
2305,_2305,全友電腦股份有限公司,47226140,_	47226140,上市
2308,_2308,台達電子工業股份有限公司,34051920,_	34051920,上市
2311,_2311,日月光半導體製造股份有限公司,76027628,_	76027628,公開發行
2312,_2312,金寶電子工業股份有限公司,4370927,_	04370927,上市
2313,_2313,華通電腦股份有限公司,4401392,_	04401392,上市
2314,_2314,台揚科技股份有限公司,47255762,_	47255762,上市
2316,_2316,楠梓電子股份有限公司,76026851,_	76026851,上市
2317,_2317,鴻海精密工業股份有限公司,4541302,_	04541302,上市
2321,_2321,東訊股份有限公司,47224065,_	47224065,上市
2323,_2323,中環股份有限公司,12205020,_	12205020,上市
2324,_2324,仁寶電腦工業股份有限公司,21222725,_	21222725,上市
2325,_2325,矽品精密工業股份有限公司,55991080,_	55991080,公開發行
2327,_2327,國巨股份有限公司,22636630,_	22636630,上市
2328,_2328,廣宇科技股份有限公司,3546618,_	03546618,上市
2329,_2329,華泰電子股份有限公司,89004161,_	89004161,上市
2330,_2330,台灣積體電路製造股份有限公司,22099131,_	22099131,上市
2331,_2331,精英電腦股份有限公司,22449566,_	22449566,上市
2332,_2332,友訊科技股份有限公司,22099189,_	22099189,上市
2337,_2337,旺宏電子股份有限公司,22099548,_	22099548,上市
2338,_2338,台灣光罩股份有限公司,22099408,_	22099408,上市
2340,_2340,台亞半導體股份有限公司,47255947,_	47255947,上市
2340,_2340,台亞半導體股份有限公司 ,47255947,_	47255947,上市
2342,_2342,台灣茂矽電子股份有限公司,22099110,_	22099110,上市
2344,_2344,華邦電子股份有限公司,22099218,_	22099218,上市
2345,_2345,智邦科技股份有限公司,22099287,_	22099287,上市
2347,_2347,聯強國際股份有限公司,23060541,_	23060541,上市
2348,_2348,海悅國際開發股份有限公司,22624873,_	22624873,上市
2349,_2349,錸德科技股份有限公司,23218873,_	23218873,上市
2351,_2351,順德工業股份有限公司,58506816,_	58506816,上市
2352,_2352,佳世達科技股份有限公司,12490306,_	12490306,上市
2353,_2353,宏碁股份有限公司,20828393,_	20828393,上市
2354,_2354,鴻準精密工業股份有限公司,23707801,_	23707801,上市
2355,_2355,敬鵬工業股份有限公司,43816068,_	43816068,上市
2356,_2356,英業達股份有限公司,4322046,_	04322046,上市
2357,_2357,華碩電腦股份有限公司,23638777,_	23638777,上市
2358,_2358,廷鑫興業股份有限公司,22447526,_	22447526,上市
2359,_2359,所羅門股份有限公司,23640801,_	23640801,上市
2360,_2360,致茂電子股份有限公司,9461025,_	09461025,上市
2362,_2362,藍天電腦股份有限公司,9424319,_	09424319,上市
2363,_2363,矽統科技股份有限公司,22099202,_	22099202,上市
2364,_2364,倫飛電腦實業股份有限公司,79883646,_	79883646,上市
2365,_2365,昆盈企業股份有限公司,5141520,_	05141520,上市
2367,_2367,燿華電子股份有限公司,5637971,_	05637971,上市
2368,_2368,金像電子(股)公司,30955404,_	30955404,上市
2369,_2369,菱生精密工業股份有限公司,55625676,_	55625676,上市
2371,_2371,大同股份有限公司,11026506,_	11026506,上市
2373,_2373,震旦行股份有限公司,3568400,_	03568400,上市
2374,_2374,佳能企業股份有限公司,11394902,_	11394902,上市
2375,_2375,凱美電機股份有限公司,34230543,_	34230543,上市
2375,_2375,凱美電機股份有限公司,34230543,_	34230543,上市
2376,_2376,技嘉科技股份有限公司,22044755,_	22044755,上市
2377,_2377,微星科技股份有限公司,22178368,_	22178368,上市
2379,_2379,瑞昱半導體股份有限公司,22671299,_	22671299,上市
2380,_2380,虹光精密工業股份有限公司,22099759,_	22099759,上市
2382,_2382,廣達電腦股份有限公司,22822281,_	22822281,上市
2383,_2383,台光電子材料股份有限公司,86521351,_	86521351,上市
2384,_2384,勝華科技股份有限公司,22100398,_	22100398,公開發行
2385,_2385,群光電子股份有限公司,20954200,_	20954200,上市
2387,_2387,精元電腦股份有限公司,86244265,_	86244265,上市
2388,_2388,威盛電子股份有限公司,86870786,_	86870786,上市
2390,_2390,云辰電子開發股份有限公司,34412092,_	34412092,上市
2392,_2392,正崴精密工業股份有限公司,22223510,_	22223510,上市
2393,_2393,億光電子工業股份有限公司,34516147,_	34516147,上市
2395,_2395,研華股份有限公司,5155853,_	05155853,上市
2396,_2396,精碟科技股份有限公司,23826861,_	23826861,不繼續公開發行
2397,_2397,友通資訊股份有限公司,30950652,_	30950652,上市
2399,_2399,映泰股份有限公司,23826200,_	23826200,上市
2401,_2401,凌陽科技股份有限公司,23821182,_	23821182,上市
2402,_2402,毅嘉科技股份有限公司,23588039,_	23588039,上市
2404,_2404,漢唐集成股份有限公司,20938096,_	20938096,上市
2405,_2405,輔信科技股份有限公司 ,20980880,_	20980880,上市
2405,_2405,輔信科技股份有限公司,20980880,_	20980880,上市
2406,_2406,國碩科技工業股份有限公司,97178376,_	97178376,上市
2408,_2408,南亞科技股份有限公司,89390656,_	89390656,上市
2409,_2409,友達光電股份有限公司,84149738,_	84149738,上市
2412,_2412,中華電信股份有限公司,96979933,_	96979933,上市
2413,_2413,環隆科技股份有限公司,52878846,_	52878846,上市
2414,_2414,精技電腦股份有限公司,12215548,_	12215548,上市
2415,_2415,錩新科技股份有限公司,44913118,_	44913118,上市
2417,_2417,圓剛科技股份有限公司,23611974,_	23611974,上市
2419,_2419,仲琦科技股份有限公司,22029190,_	22029190,上市
2420,_2420,新巨企業股份有限公司,20970807,_	20970807,上市
2421,_2421,建準電機工業股份有限公司,81448796,_	81448796,上市
2423,_2423,固緯電子實業股份有限公司,4735004,_	04735004,上市
2424,_2424,隴華電子股份有限公司,4926876,_	04926876,上市
2425,_2425,承啟科技股份有限公司,22332192,_	22332192,上市
2426,_2426,鼎元光電科技股份有限公司,22434156,_	22434156,上市
2427,_2427,三商電腦股份有限公司,31275691,_	31275691,上市
2428,_2428,興勤電子工業股份有限公司,83639504,_	83639504,上市
2429,_2429,銘旺科技股份有限公司,12206203,_	12206203,上市
2430,_2430,燦坤實業股份有限公司,69568009,_	69568009,上市
2431,_2431,聯昌電子企業股份有限公司,35568331,_	35568331,上市
2432,_2432,倚天酷碁股份有限公司,22089345,_	22089345,上市
2433,_2433,互盛股份有限公司,12516241,_	12516241,上市
2434,_2434,統懋半導體股份有限公司,22404266,_	22404266,上市
2436,_2436,偉詮電子股份有限公司,22099499,_	22099499,上市
2438,_2438,翔耀實業股份有限公司,12364770,_	12364770,上市
2439,_2439,美律實業股份有限公司,52375605,_	52375605,上市
2440,_2440,太空梭高傳真資訊科技(股)公司,1887370,_	01887370,上市
2441,_2441,超豐電子股份有限公司,5126366,_	05126366,上市
2442,_2442,新美齊股份有限公司,22006274,_	22006274,上市
2443,_2443,昶虹國際股份有限公司,97165506,_	97165506,上市
2443,_2443,昶虹國際股份有限公司,97165506,_	97165506,上市
2444,_2444,兆勁科技股份有限公司,89549446,_	89549446,上市
2448,_2448,晶元光電股份有限公司,84149786,_	84149786,不繼續公開發行
2449,_2449,京元電子股份有限公司,22507241,_	22507241,上市
2450,_2450,神腦國際企業股份有限公司,12228473,_	12228473,上市
2451,_2451,創見資訊股份有限公司,23446187,_	23446187,上市
2453,_2453,凌群電腦股份有限公司,4967550,_	04967550,上市
2454,_2454,聯發科技股份有限公司,84149961,_	84149961,上市
2455,_2455,全新光電科技股份有限公司,97170472,_	97170472,上市
2456,_2456,奇力新電子股份有限公司,47006693,_	47006693,不繼續公開發行
2457,_2457,飛宏科技股份有限公司,30435973,_	30435973,上市
2458,_2458,義隆電子股份有限公司,84149224,_	84149224,上市
2459,_2459,敦吉科技股份有限公司,20863763,_	20863763,上市
2460,_2460,建通精密工業股份有限公司,84433564,_	84433564,上市
2461,_2461,光群雷射科技股份有限公司,22099322,_	22099322,上市
2462,_2462,台灣良得電子股份有限公司,4877657,_	04877657,上市
2464,_2464,盟立自動化股份有限公司,22099478,_	22099478,上市
2465,_2465,麗臺科技股份有限公司,22325002,_	22325002,上市
2466,_2466,冠西電子企業股份有限公司,34348590,_	34348590,上市
2467,_2467,志聖工業股份有限公司,7618057,_	07618057,上市
2468,_2468,華經資訊企業股份有限公司,12115702,_	12115702,上市
2471,_2471,資通電腦股份有限公司,20873360,_	20873360,上市
2472,_2472,立隆電子工業股份有限公司,52358985,_	52358985,上市
2474,_2474,可成科技股份有限公司,69905810,_	69905810,上市
2475,_2475,中華映管股份有限公司,11085292,_	11085292,不繼續公開發行
2476,_2476,鉅祥企業股份有限公司,4403568,_	04403568,上市
2477,_2477,美隆工業股份有限公司,33750329,_	33750329,上市
2478,_2478,大毅科技股份有限公司,23534301,_	23534301,上市
2480,_2480,敦陽科技股份有限公司,84218848,_	84218848,上市
2481,_2481,強茂股份有限公司,22145016,_	22145016,上市
2482,_2482,連宇股份有限公司,38430938,_	38430938,上市
2483,_2483,百容電子股份有限公司,52753108,_	52753108,上市
2484,_2484,希華晶體科技股份有限公司,22771229,_	22771229,上市
2485,_2485,兆赫電子股份有限公司,12320400,_	12320400,上市
2486,_2486,一詮精密工業股份有限公司,35866232,_	35866232,上市
2488,_2488,漢平電子工業股份有限公司,68889236,_	68889236,上市
2489,_2489,瑞軒科技股份有限公司,84929896,_	84929896,上市
2491,_2491,吉祥全球實業股份有限公司,89380545,_	89380545,上市
2492,_2492,華新科技股份有限公司,19004316,_	19004316,上市
2493,_2493,揚博科技股份有限公司,30929883,_	30929883,上市
2495,_2495,普安科技股份有限公司,84166074,_	84166074,上市
2496,_2496,卓越成功股份有限公司,22099786,_	22099786,上市
2497,_2497,怡利電子工業股份有限公司,59334664,_	59334664,上市
2498,_2498,宏達國際電子股份有限公司,16003518,_	16003518,上市
2499,_2499,東貝光電科技股份有限公司,84412694,_	84412694,不繼續公開發行
2501,_2501,國泰建設股份有限公司,3374306,_	03374306,上市
2504,_2504,國產建材實業股份有限公司,24060203,_	24060203,上市
2505,_2505,國揚實業股份有限公司,11603817,_	11603817,上市
2506,_2506,太平洋建設股份有限公司,11099009,_	11099009,上市
2509,_2509,全坤建設開發股份有限公司,4921056,_	04921056,上市
2511,_2511,太子建設開發股份有限公司,72058206,_	72058206,上市
2514,_2514,龍邦國際興業股份有限公司,22817273,_	22817273,上市
2515,_2515,中華工程股份有限公司,75094900,_	75094900,上市
2516,_2516,新亞建設開發股份有限公司,11762504,_	11762504,上市
2520,_2520,冠德建設股份有限公司,30900892,_	30900892,上市
2524,_2524,京城建設股份有限公司,6667446,_	06667446,上市
2527,_2527,宏璟建設股份有限公司,22344508,_	22344508,上市
2528,_2528,皇普建設股份有限公司,81271967,_	81271967,上市
2530,_2530,大華建設股份有限公司,11059409,_	11059409,上市
2534,_2534,宏盛建設股份有限公司,22221180,_	22221180,上市
2535,_2535,達欣工程股份有限公司,18997007,_	18997007,上市
2536,_2536,宏普建設股份有限公司,23113054,_	23113054,上市
2537,_2537,聯上開發股份有限公司,22659295,_	22659295,上市
2538,_2538,基泰建設股份有限公司,12251662,_	12251662,上市
2539,_2539,櫻花建設股份有限公司,22491640,_	22491640,上市
2540,_2540,愛山林建設開發股份有限公司,22190686,_	22190686,上市
2542,_2542,興富發建設股份有限公司,12305479,_	12305479,上市
2543,_2543,皇昌營造股份有限公司,34342717,_	34342717,上市
2545,_2545,皇翔建設股份有限公司,86379024,_	86379024,上市
2546,_2546,根基營造股份有限公司,43876760,_	43876760,上市
2547,_2547,日勝生活科技股份有限公司,12373243,_	12373243,上市
2548,_2548,華固建設股份有限公司,23358846,_	23358846,上市
2549,_2549,遠揚建設股份有限公司,36538005,_	36538005,公開發行
2557,_2557,泛亞工程建設股份有限公司,11367406,_	11367406,公開發行
2568,_2568,世正開發股份有限公司,86386622,_	86386622,公開發行
2579,_2579,鈺通營造工程股份有限公司,22298292,_	22298292,公開發行
2580,_2580,遠揚營造工程股份有限公司,5117325,_	05117325,公開發行
2589,_2589,承隆能源科技股份有限公司,22705087,_	22705087,不繼續公開發行
2596,_2596,綠意開發股份有限公司,12860948,_	12860948,上櫃
2597,_2597,潤弘精密工程事業股份有限公司,66394146,_	66394146,上市
2599,_2599,樂揚建設股份有限公司,84271110,_	84271110,興櫃
2601,_2601,益航股份有限公司,3353007,_	03353007,上市
2603,_2603,長榮海運股份有限公司,11337775,_	11337775,上市
2605,_2605,新興航運股份有限公司,11812103,_	11812103,上市
2606,_2606,裕民航運股份有限公司,47067419,_	47067419,上市
2607,_2607,長榮國際儲運股份有限公司,4406559,_	04406559,上市
2608,_2608,嘉里大榮物流股份有限公司,51015548,_	51015548,上市
2609,_2609,陽明海運股份有限公司,4200199,_	04200199,上市
2610,_2610,中華航空股份有限公司,11145904,_	11145904,上市
2611,_2611,志信國際股份有限公司,33853232,_	33853232,上市
2612,_2612,中國航運股份有限公司,43778070,_	43778070,上市
2613,_2613,中國貨櫃運輸股份有限公司,39014517,_	39014517,上市
2614,_2614,東森國際股份有限公司,4964250,_	04964250,上市
2615,_2615,萬海航運股份有限公司,11395000,_	11395000,上市
2616,_2616,山隆通運股份有限公司,33983853,_	33983853,上市
2617,_2617,台灣航業股份有限公司,3564713,_	03564713,上市
2618,_2618,長榮航空股份有限公司,23225229,_	23225229,上市
2619,_2619,新竹物流股份有限公司,46480100,_	46480100,公開發行
2621,_2621,立榮航空股份有限公司,22958771,_	22958771,公開發行
2630,_2630,亞洲航空股份有限公司,11381701,_	11381701,上市
2633,_2633,台灣高速鐵路股份有限公司,16446274,_	16446274,上市
2634,_2634,漢翔航空工業股份有限公司,97160544,_	97160544,上市
2636,_2636,台驊國際投資控股股份有限公司,22358734,_	22358734,上市
2637,_2637,慧洋海運股份有限公司,25637751,_	25637751,上市
2640,_2640,台灣大車隊股份有限公司,27767961,_	27767961,上櫃
2641,_2641,正德海運股份有限公司,16467798,_	16467798,上櫃
2642,_2642,台灣宅配通股份有限公司,70624227,_	70624227,上市
2643,_2643,捷迅股份有限公司,12479610,_	12479610,上櫃
2644,_2644,中信造船股份有限公司,82050180,_	82050180,興櫃
2645,_2645,長榮航太科技股份有限公司,16097775,_	16097775,上市
2646,_2646,星宇航空股份有限公司,51712072,_	51712072,興櫃
